transaction_id,status,date,time,amount,card_id,city_id
TRX_01653,failed,2025-09-07,21:21:00,5000.0,card_4,city_3
TRX_01654,failed,2025-09-18,08:08:00,1782689.0,card_3,city_4
TRX_01655,success,2025-09-27,17:17:00,100.5,NULL,city_1
TRX_01656,failed,2025-09-02,03:27:00,583952.0,card_3,city_8
TRX_01657,failed,2025-09-27,21:23:00,99999.0,card_4,city_8
TRX_01658,failed,2025-09-17,14:11:00,1883871.0,card_3,city_8
TRX_01659,failed,2025-09-11,16:16:00,914465.0,card_4,city_8
TRX_01660,success,2025-09-27,21:23:00,0.0,card_1,city_4
TRX_01661,failed,2025-09-12,18:12:00,177050.0,card_4,city_8
TRX_01662,failed,2025-09-27,12:34:00,999999.0,card_4,city_6
TRX_01663,success,2025-09-19,11:11:00,999999.0,card_3,city_8
TRX_01664,success,2025-09-22,19:51:00,1768588.0,card_4,city_7
TRX_01665,failed,2025-09-24,04:15:00,NULL,card_4,city_8
TRX_01666,failed,2025-09-25,22:27:00,545116.0,card_4,city_1
TRX_01667,success,2025-09-07,14:02:00,333333.0,NULL,city_8
TRX_01668,success,2025-09-20,13:13:00,585954.0,card_3,city_5
TRX_01669,success,2025-09-06,11:11:00,100.5,card_4,city_6
TRX_01670,success,2025-09-21,13:10:00,1463119.0,card_2,city_3
TRX_01671,success,2025-09-24,06:30:00,774681.0,card_2,city_7
TRX_01672,success,2025-09-01,05:23:00,177050.0,card_4,city_2
TRX_01673,failed,2025-09-17,11:11:00,999999.0,card_3,city_2
TRX_01674,success,2025-09-29,09:09:00,5000.0,card_3,city_5
TRX_01675,success,2025-09-11,19:29:00,200000.0,card_4,city_8
TRX_01676,failed,2025-09-22,07:32:00,452545.0,NULL,city_7
TRX_01677,success,2025-09-26,02:20:00,443463.0,card_4,city_4
TRX_01678,success,2025-09-28,07:08:00,100.5,card_1,city_1
TRX_01679,success,2025-09-18,19:19:00,471227.0,card_4,city_8
TRX_01680,failed,2025-09-21,04:04:00,976246.0,card_4,city_4
TRX_01681,success,2025-09-17,16:40:00,1578078.0,card_4,city_8
TRX_01682,failed,2025-09-07,11:11:00,471227.0,card_1,city_5
TRX_01683,failed,2025-09-17,19:29:00,100000.0,card_1,city_1
TRX_01684,failed,2025-09-20,07:32:00,585954.0,card_4,city_7
TRX_01685,success,2025-09-09,02:37:00,914282.0,card_2,city_8
TRX_01686,failed,2025-09-17,05:56:00,177050.0,card_3,city_2
TRX_01687,success,2025-09-20,08:08:00,343679.0,card_4,city_8
TRX_01688,success,2025-09-22,14:11:00,0.0,card_4,city_4
TRX_01689,failed,2025-09-22,14:00:00,1578078.0,card_3,city_8
TRX_01690,failed,2025-09-28,17:07:00,1387769.0,card_4,city_8
TRX_01691,success,2025-09-29,23:59:00,976246.0,card_2,city_7
TRX_01692,failed,2025-09-08,13:13:00,650000.0,card_4,city_6
TRX_01693,success,2025-09-17,18:00:00,1463119.0,card_2,city_2
TRX_01694,failed,2025-09-07,21:23:00,177050.0,card_2,city_8
TRX_01695,failed,2025-09-01,06:06:00,976246.0,card_4,city_7
TRX_01696,failed,2025-09-13,09:45:00,999999.0,card_3,city_3
TRX_01697,failed,2025-09-30,01:01:00,1000.0,card_2,city_8
TRX_01698,success,2025-09-23,18:45:00,99999.0,card_1,city_8
TRX_01699,failed,2025-09-19,01:51:00,1387769.0,card_4,city_5
TRX_01700,success,2025-09-27,08:59:00,545116.0,card_2,city_8
TRX_01701,failed,2025-09-24,10:48:00,999999.0,card_3,city_3
TRX_01702,failed,2025-09-19,19:29:00,1782689.0,card_3,city_8
TRX_01703,failed,2025-09-30,08:59:00,999999.0,card_4,city_8
TRX_01704,failed,2025-09-30,23:17:00,5000.0,card_1,city_1
TRX_01705,success,2025-09-29,17:07:00,5000.0,card_1,city_8
TRX_01706,failed,2025-09-17,00:00:00,123456.0,card_4,city_7
TRX_01707,failed,2025-09-13,05:23:00,1050805.0,card_3,city_8
TRX_01708,success,2025-09-29,15:45:00,1387769.0,card_2,city_8
TRX_01709,success,2025-09-30,23:17:00,100000.0,card_3,city_8
TRX_01710,success,2025-09-16,09:00:00,100000.0,card_4,city_5
TRX_01711,failed,2025-09-08,14:30:00,5000.0,card_4,city_5
TRX_01712,success,2025-09-19,08:08:00,1782689.0,card_4,city_4
TRX_01713,failed,2025-09-18,02:20:00,5000.0,card_2,city_8
TRX_01714,failed,2025-09-01,01:01:00,5000.0,card_3,city_1
TRX_01715,failed,2025-09-14,02:20:00,12345.0,card_3,city_1
TRX_01716,failed,2025-09-19,17:17:00,583952.0,card_4,city_7
TRX_01717,success,2025-09-15,09:09:00,1000.0,card_3,city_2
TRX_01718,failed,2025-09-18,18:00:00,5000.0,card_2,city_4
TRX_01719,success,2025-09-02,08:08:00,0.0,card_1,city_7
TRX_01720,failed,2025-09-22,18:12:00,NULL,card_3,city_8
TRX_01721,failed,2025-09-28,13:13:00,343679.0,card_4,city_8
TRX_01722,success,2025-09-17,00:00:00,999999.0,card_4,city_8
TRX_01723,success,2025-09-18,07:32:00,419089.0,card_1,city_7
TRX_01724,success,2025-09-30,19:51:00,1768588.0,card_3,city_7
TRX_01725,failed,2025-09-06,02:20:00,585954.0,card_4,city_7
TRX_01726,failed,2025-09-19,00:00:00,976246.0,card_3,city_4
TRX_01727,success,2025-09-04,06:30:00,1427657.0,card_3,city_4
TRX_01728,failed,2025-09-01,07:07:00,0.0,card_2,city_7
TRX_01729,success,2025-09-08,23:17:00,585954.0,card_3,city_8
TRX_01730,failed,2025-09-29,14:00:00,NULL,card_3,city_5
TRX_01731,failed,2025-09-23,02:37:00,471227.0,card_3,city_1
TRX_01732,failed,2025-09-07,00:00:00,1.0,card_3,city_8
TRX_01733,failed,2025-09-03,07:08:00,200000.0,card_2,city_8
TRX_01734,failed,2025-09-10,10:05:00,177050.0,card_4,city_2
TRX_01735,success,2025-09-10,03:27:00,1578078.0,card_4,city_2
TRX_01736,failed,2025-09-19,04:15:00,555555.0,card_4,city_2
TRX_01737,success,2025-09-14,00:00:00,5000.0,card_1,city_8
TRX_01738,failed,2025-09-02,12:12:00,1387769.0,card_2,city_3
TRX_01739,failed,2025-09-28,15:45:00,976246.0,card_3,city_8
TRX_01740,failed,2025-09-01,08:08:00,585954.0,card_3,NULL
TRX_01741,failed,2025-09-23,07:07:00,5000.0,card_3,city_1
TRX_01742,success,2025-09-23,09:00:00,1578078.0,card_3,city_5
TRX_01743,success,2025-09-28,12:34:00,5000.0,card_3,city_8
TRX_01744,failed,2025-09-18,18:00:00,1472823.0,card_3,city_4
TRX_01745,failed,2025-09-07,15:45:00,50200.0,card_4,city_7
TRX_01746,failed,2025-09-29,08:08:00,1000.0,card_4,city_7
TRX_01747,failed,2025-09-08,09:45:00,0.0,card_2,city_3
TRX_01748,failed,2025-09-01,09:09:00,250000.0,card_4,city_2
TRX_01749,success,2025-09-25,19:19:00,999999.0,card_1,city_4
TRX_01750,failed,2025-09-23,09:45:00,452545.0,card_4,city_3
TRX_01751,success,2025-09-03,06:06:00,545116.0,card_4,city_8
TRX_01752,failed,2025-09-24,10:48:00,583952.0,card_1,city_5
TRX_01753,failed,2025-09-23,08:08:00,900000.0,card_4,city_5
TRX_01754,failed,2025-09-27,05:23:00,100.5,card_2,city_2
TRX_01755,success,2025-09-29,23:17:00,1782689.0,card_4,city_3
TRX_01756,failed,2025-09-08,05:23:00,123456.0,card_4,city_8
TRX_01757,failed,2025-09-22,07:07:00,200000.0,card_4,city_4
TRX_01758,failed,2025-09-25,17:07:00,5000.0,card_4,city_4
TRX_01759,failed,2025-09-15,01:01:00,412308.0,card_3,city_4
TRX_01760,success,2025-09-05,16:16:00,999999.0,card_4,city_3
TRX_01761,success,2025-09-03,23:59:00,1387769.0,card_3,city_6
TRX_01762,failed,2025-09-19,21:10:00,999999.0,card_2,city_7
TRX_01763,failed,2025-09-01,15:45:00,0.0,card_2,city_8
TRX_01764,failed,2025-09-28,12:12:00,850000.0,card_1,city_8
TRX_01765,failed,2025-09-15,05:56:00,343679.0,card_4,city_7
TRX_01766,failed,2025-09-08,06:30:00,0.0,card_3,city_6
TRX_01767,success,2025-09-02,05:23:00,300000.0,card_1,city_3
TRX_01768,success,2025-09-03,01:01:00,250000.0,NULL,city_7
TRX_01769,failed,2025-09-24,03:27:00,914465.0,card_2,city_6
TRX_01770,success,2025-09-14,20:20:00,177050.0,card_4,city_8
TRX_01771,success,2025-09-24,02:30:00,5000.0,card_1,city_8
TRX_01772,success,2025-09-14,10:05:00,200000.0,card_4,city_8
TRX_01773,success,2025-09-11,23:17:00,12345.0,card_4,city_2
TRX_01774,failed,2025-09-16,20:33:00,250000.0,card_3,city_5
TRX_01775,failed,2025-09-04,18:45:00,471227.0,card_4,city_1
TRX_01776,failed,2025-09-20,19:29:00,177050.0,card_4,city_8
TRX_01777,success,2025-09-05,12:12:00,545116.0,card_1,city_2
TRX_01778,success,2025-09-22,14:11:00,5000.0,card_4,city_7
TRX_01779,success,2025-09-21,07:08:00,50200.0,card_1,city_7
TRX_01780,success,2025-09-14,16:40:00,1158713.0,card_4,city_1
TRX_01781,success,2025-09-23,14:11:00,976246.0,card_3,city_8
TRX_01782,success,2025-09-16,14:30:00,1768588.0,card_4,city_1
TRX_01783,success,2025-09-18,02:37:00,1502601.0,card_4,city_3
TRX_01784,success,2025-09-07,07:08:00,100000.0,card_4,city_8
TRX_01785,failed,2025-09-10,19:51:00,177050.0,card_4,city_6
TRX_01786,success,2025-09-07,10:05:00,250000.0,card_2,city_2
TRX_01787,success,2025-09-01,04:04:00,12345.0,card_1,city_2
TRX_01788,success,2025-09-23,14:11:00,205000.0,card_4,city_8
TRX_01789,success,2025-09-21,04:40:00,5000.0,card_4,city_8
TRX_01790,failed,2025-09-19,19:51:00,100.5,card_4,city_4
TRX_01791,success,2025-09-16,18:45:00,1472823.0,card_2,city_8
TRX_01792,success,2025-09-29,02:30:00,177050.0,card_4,city_3
TRX_01793,failed,2025-09-19,02:24:00,1427657.0,card_3,city_8
TRX_01794,success,2025-09-04,20:33:00,976246.0,card_2,city_3
TRX_01795,failed,2025-09-29,02:37:00,1463119.0,card_1,city_8
TRX_01796,success,2025-09-28,04:40:00,100.5,card_2,city_8
TRX_01797,success,2025-09-18,09:45:00,177050.0,card_3,city_8
TRX_01798,success,2025-09-02,23:17:00,100.5,card_2,city_8
TRX_01799,success,2025-09-01,02:30:00,1782689.0,card_4,city_2
TRX_01800,success,2025-09-15,21:23:00,450000.0,NULL,city_2
TRX_01801,failed,2025-09-05,13:10:00,471227.0,card_3,city_1
TRX_01802,failed,2025-09-20,23:59:00,585954.0,card_3,city_6
TRX_01803,failed,2025-09-11,21:23:00,1472823.0,card_3,city_8
TRX_01804,success,2025-09-10,13:10:00,343679.0,card_4,city_2
TRX_01805,failed,2025-09-02,11:11:00,250000.0,card_3,city_2
TRX_01806,failed,2025-09-03,20:33:00,177050.0,card_1,city_8
TRX_01807,success,2025-09-23,11:11:00,1578078.0,card_3,city_4
TRX_01808,success,2025-09-23,10:05:00,250000.0,card_4,city_3
TRX_01809,success,2025-09-12,17:17:00,5000.0,card_3,city_7
TRX_01810,success,2025-09-20,14:00:00,200000.0,card_3,city_4
TRX_01811,success,2025-09-05,09:09:00,1000.0,card_2,city_7
TRX_01812,success,2025-09-05,01:51:00,999999.0,card_3,city_1
TRX_01813,success,2025-09-06,03:27:00,200000.0,NULL,city_8
TRX_01814,success,2025-09-30,14:11:00,1050805.0,NULL,city_3
TRX_01815,success,2025-09-09,20:20:00,914282.0,card_3,city_2
TRX_01816,success,2025-09-02,19:40:00,555555.0,card_4,city_8
TRX_01817,success,2025-09-21,22:27:00,5000.0,card_3,city_8
TRX_01818,failed,2025-09-12,06:30:00,999999.0,card_1,city_4
TRX_01819,failed,2025-09-03,03:27:00,0.0,card_2,city_5
TRX_01820,failed,2025-09-20,14:11:00,1578078.0,card_4,city_3
TRX_01821,failed,2025-09-26,14:11:00,NULL,card_4,city_6
TRX_01822,failed,2025-09-22,02:37:00,5000.0,card_4,city_3
TRX_01823,success,2025-09-12,08:08:00,333333.0,card_3,city_1
TRX_01824,failed,2025-09-24,06:30:00,1427657.0,card_2,city_5
TRX_01825,failed,2025-09-17,14:55:00,650000.0,card_4,city_2
TRX_01826,failed,2025-09-10,04:15:00,419089.0,card_3,city_7
TRX_01827,success,2025-09-30,17:07:00,471227.0,card_3,city_8
TRX_01828,success,2025-09-24,14:11:00,343679.0,card_4,city_8
TRX_01829,success,2025-09-27,02:20:00,1782689.0,card_4,city_2
TRX_01830,failed,2025-09-14,09:09:00,1768588.0,card_4,city_8
TRX_01831,success,2025-09-23,13:10:00,1472823.0,card_3,city_7
TRX_01832,success,2025-09-17,15:45:00,471227.0,card_4,city_6
TRX_01833,success,2025-09-18,14:11:00,1305967.0,card_1,city_8
TRX_01834,success,2025-09-19,02:37:00,5000.0,card_4,city_1
TRX_01835,failed,2025-09-17,20:20:00,1782689.0,card_4,city_8
TRX_01836,success,2025-09-14,15:45:00,1463119.0,card_2,city_8
TRX_01837,failed,2025-09-09,11:11:00,0.0,card_4,city_8
TRX_01838,failed,2025-09-08,09:45:00,0.0,card_4,city_8
TRX_01839,success,2025-09-02,01:01:00,0.0,card_2,city_3
TRX_01840,success,2025-09-13,13:10:00,1305967.0,card_2,city_8
TRX_01841,failed,2025-09-25,14:55:00,774681.0,card_3,city_2
TRX_01842,success,2025-09-07,21:23:00,1158713.0,card_4,city_3
TRX_01843,success,2025-09-09,03:27:00,976246.0,card_3,city_8
TRX_01844,failed,2025-09-22,13:10:00,1782689.0,card_4,city_8
TRX_01845,success,2025-09-22,02:30:00,914282.0,card_3,city_8
TRX_01846,failed,2025-09-11,11:11:00,471227.0,card_2,city_4
TRX_01847,failed,2025-09-14,04:40:00,471227.0,card_4,city_8
TRX_01848,success,2025-09-04,20:33:00,0.0,card_4,city_8
TRX_01849,failed,2025-09-26,16:16:00,343679.0,card_4,city_7
TRX_01850,failed,2025-09-26,02:30:00,NULL,card_4,city_7
TRX_01851,failed,2025-09-29,10:48:00,1768588.0,NULL,city_8
TRX_01852,failed,2025-09-13,02:37:00,1.0,card_2,city_3
TRX_01853,failed,2025-09-02,07:07:00,450000.0,NULL,city_8
TRX_01854,failed,2025-09-23,08:08:00,5000.0,card_2,city_8
TRX_01855,failed,2025-09-05,14:00:00,0.0,card_3,city_7
TRX_01856,failed,2025-09-11,05:23:00,0.0,card_3,city_1
TRX_01857,success,2025-09-06,12:44:00,443463.0,NULL,city_8
TRX_01858,failed,2025-09-18,21:23:00,545116.0,card_3,city_3
TRX_01859,failed,2025-09-21,12:12:00,0.0,card_3,city_5
TRX_01860,failed,2025-09-10,14:02:00,343679.0,card_3,city_8
TRX_01861,success,2025-09-04,07:32:00,419089.0,card_2,city_8
TRX_01862,success,2025-09-09,17:17:00,123456.0,card_3,city_8
TRX_01863,success,2025-09-06,02:24:00,1768588.0,card_3,city_8
TRX_01864,success,2025-09-02,02:54:00,250000.0,card_2,city_4
TRX_01865,success,2025-09-17,12:34:00,471227.0,card_3,city_8
TRX_01866,failed,2025-09-05,04:40:00,914465.0,card_4,city_3
TRX_01867,success,2025-09-25,18:45:00,5000.0,card_3,city_8
TRX_01868,failed,2025-09-06,21:23:00,1782689.0,card_4,city_6
TRX_01869,failed,2025-09-26,07:08:00,177050.0,card_2,city_7
TRX_01870,failed,2025-09-12,18:00:00,443463.0,card_2,city_8
TRX_01871,failed,2025-09-23,11:11:00,5000.0,card_4,city_7
TRX_01872,success,2025-09-21,13:13:00,63489.0,card_4,city_6
TRX_01873,failed,2025-09-10,11:11:00,1883871.0,card_4,city_8
TRX_01874,failed,2025-09-22,18:00:00,0.0,card_4,city_7
TRX_01875,success,2025-09-21,21:23:00,914465.0,card_3,city_8
TRX_01876,success,2025-09-27,02:30:00,250000.0,card_2,city_2
TRX_01877,failed,2025-09-25,02:54:00,5000.0,card_4,city_7
TRX_01878,failed,2025-09-06,02:30:00,914465.0,card_3,city_4
TRX_01879,success,2025-09-27,23:17:00,0.0,card_4,city_2
TRX_01880,success,2025-09-08,09:09:00,120000.0,card_3,city_8
TRX_01881,success,2025-09-02,06:06:00,5000.0,card_3,city_4
TRX_01882,success,2025-09-12,01:01:00,343679.0,card_4,city_7
TRX_01883,failed,2025-09-13,04:40:00,177050.0,card_1,city_3
TRX_01884,failed,2025-09-25,03:00:00,0.0,card_4,NULL
TRX_01885,success,2025-09-21,11:11:00,976246.0,card_3,city_6
TRX_01886,failed,2025-09-07,19:40:00,0.0,card_3,city_7
TRX_01887,success,2025-09-10,06:30:00,12345.0,card_4,city_7
TRX_01888,failed,2025-09-13,19:40:00,1050805.0,card_2,city_8
TRX_01889,success,2025-09-17,13:10:00,471227.0,card_3,city_8
TRX_01890,failed,2025-09-26,08:59:00,1387769.0,card_3,city_8
TRX_01891,failed,2025-09-21,11:11:00,177050.0,card_3,city_8
TRX_01892,failed,2025-09-28,03:27:00,120000.0,card_2,city_4
TRX_01893,failed,2025-09-30,21:21:00,850000.0,card_3,city_3
TRX_01894,failed,2025-09-26,17:17:00,914465.0,card_2,city_8
TRX_01895,failed,2025-09-14,06:30:00,419089.0,card_4,city_8
TRX_01896,failed,2025-09-02,02:20:00,250000.0,card_1,city_2
TRX_01897,failed,2025-09-28,02:30:00,1768588.0,card_1,city_7
TRX_01898,failed,2025-09-22,08:08:00,1.0,card_3,city_7
TRX_01899,success,2025-09-11,21:21:00,471227.0,card_4,city_7
TRX_01900,success,2025-09-01,20:33:00,0.0,card_4,city_5
TRX_01901,success,2025-09-19,11:11:00,250000.0,card_4,city_8
TRX_01902,failed,2025-09-21,12:34:00,0.0,card_4,city_2
TRX_01903,success,2025-09-04,14:02:00,120000.0,card_1,city_8
TRX_01904,failed,2025-09-19,20:33:00,1050805.0,card_3,city_8
TRX_01905,failed,2025-09-26,21:23:00,5000.0,card_4,city_5
TRX_01906,failed,2025-09-29,21:10:00,900000.0,card_2,city_8
TRX_01907,success,2025-09-21,07:08:00,250000.0,card_4,city_8
TRX_01908,failed,2025-09-11,01:01:00,0.0,card_1,city_3
TRX_01909,failed,2025-09-08,17:17:00,0.0,card_2,city_2
TRX_01910,success,2025-09-11,10:05:00,1768588.0,card_4,city_8
TRX_01911,success,2025-09-04,11:11:00,0.0,card_1,city_1
TRX_01912,success,2025-09-17,03:00:00,205000.0,card_3,city_1
TRX_01913,failed,2025-09-27,14:11:00,471227.0,card_1,NULL
TRX_01914,failed,2025-09-07,02:20:00,NULL,card_4,city_1
TRX_01915,success,2025-09-08,13:10:00,774681.0,card_3,city_8
TRX_01916,failed,2025-09-03,14:00:00,1387769.0,card_3,city_7
TRX_01917,failed,2025-09-22,21:23:00,NULL,card_3,city_4
TRX_01918,success,2025-09-02,23:59:00,1427657.0,card_4,city_8
TRX_01919,failed,2025-09-23,01:51:00,1472823.0,NULL,city_1
TRX_01920,failed,2025-09-15,08:59:00,0.0,card_3,city_4
TRX_01921,success,2025-09-24,19:51:00,343679.0,card_3,city_8
TRX_01922,failed,2025-09-22,09:00:00,1387769.0,card_1,city_5
TRX_01923,failed,2025-09-22,14:55:00,177050.0,card_3,city_4
TRX_01924,failed,2025-09-05,07:32:00,177050.0,card_4,city_8
TRX_01925,success,2025-09-24,14:30:00,1387769.0,card_1,city_8
TRX_01926,success,2025-09-01,14:00:00,650000.0,card_4,city_8
TRX_01927,success,2025-09-26,02:54:00,914282.0,card_4,NULL
TRX_01928,failed,2025-09-04,14:02:00,555555.0,card_1,city_2
TRX_01929,failed,2025-09-15,10:48:00,850000.0,card_4,city_3
TRX_01930,failed,2025-09-20,11:11:00,5000.0,card_2,city_6
TRX_01931,failed,2025-09-19,12:34:00,1463119.0,card_3,city_8
TRX_01932,failed,2025-09-03,04:04:00,5000.0,card_1,city_7
TRX_01933,failed,2025-09-20,21:21:00,1305967.0,card_3,city_5
TRX_01934,failed,2025-09-11,11:11:00,1782689.0,card_4,city_2
TRX_01935,success,2025-09-17,20:20:00,1463119.0,card_4,city_5
TRX_01936,success,2025-09-30,20:33:00,1.0,card_4,city_7
TRX_01937,success,2025-09-27,02:30:00,5000.0,card_2,city_4
TRX_01938,failed,2025-09-13,11:11:00,5000.0,card_2,city_6
TRX_01939,failed,2025-09-11,23:59:00,1578078.0,card_3,city_8
TRX_01940,failed,2025-09-02,12:34:00,774681.0,card_1,city_3
TRX_01941,success,2025-09-09,21:23:00,63489.0,card_3,city_3
TRX_01942,failed,2025-09-26,21:23:00,1578078.0,card_4,city_8
TRX_01943,success,2025-09-02,22:27:00,452545.0,card_3,city_2
TRX_01944,success,2025-09-21,19:51:00,NULL,card_2,city_8
TRX_01945,failed,2025-09-09,05:23:00,1463119.0,card_3,city_4
TRX_01946,failed,2025-09-09,02:37:00,NULL,card_3,city_8
TRX_01947,success,2025-09-08,04:04:00,0.0,card_3,city_6
TRX_01948,success,2025-09-17,02:30:00,177050.0,card_4,city_8
TRX_01949,success,2025-09-01,04:40:00,976246.0,card_3,city_2
TRX_01950,failed,2025-09-25,17:17:00,1.0,card_3,city_8
TRX_01951,failed,2025-09-29,11:11:00,1305967.0,card_4,city_8
TRX_01952,success,2025-09-11,07:32:00,343679.0,card_3,city_8
TRX_01953,failed,2025-09-08,11:11:00,177050.0,card_3,NULL
TRX_01954,failed,2025-09-10,17:07:00,177050.0,card_4,city_5
TRX_01955,failed,2025-09-25,09:09:00,100.5,card_3,city_7
TRX_01956,failed,2025-09-07,02:37:00,50200.0,card_2,city_8
TRX_01957,failed,2025-09-03,23:59:00,976246.0,card_4,city_8
TRX_01958,failed,2025-09-03,11:11:00,0.0,card_4,city_8
TRX_01959,failed,2025-09-18,05:23:00,5000.0,card_3,city_5
TRX_01960,failed,2025-09-05,03:27:00,5000.0,card_2,city_8
TRX_01961,success,2025-09-12,08:08:00,5000.0,card_3,city_8
TRX_01962,success,2025-09-12,10:48:00,177050.0,card_4,city_8
TRX_01963,success,2025-09-19,09:09:00,0.0,card_3,city_8
TRX_01964,failed,2025-09-30,19:51:00,0.0,card_3,city_2
TRX_01965,success,2025-09-06,22:27:00,1387769.0,card_3,city_7
TRX_01966,failed,2025-09-02,02:37:00,419089.0,card_2,city_6
TRX_01967,failed,2025-09-12,07:32:00,1502601.0,card_4,city_1
TRX_01968,failed,2025-09-19,09:09:00,976246.0,card_1,city_3
TRX_01969,failed,2025-09-05,07:32:00,1050805.0,card_3,city_6
TRX_01970,failed,2025-09-12,14:00:00,120000.0,card_4,city_7
TRX_01971,failed,2025-09-27,12:12:00,0.0,card_3,city_7
TRX_01972,failed,2025-09-27,05:23:00,1578078.0,card_1,city_3
TRX_01973,success,2025-09-17,03:00:00,200000.0,card_3,city_1
TRX_01974,success,2025-09-29,09:09:00,555555.0,card_1,city_8
TRX_01975,failed,2025-09-17,19:51:00,412308.0,card_1,city_8
TRX_01976,success,2025-09-10,21:23:00,5000.0,card_3,city_3
TRX_01977,success,2025-09-25,07:08:00,1463119.0,card_3,city_2
TRX_01978,success,2025-09-23,18:45:00,443463.0,card_3,city_5
TRX_01979,failed,2025-09-17,01:01:00,177050.0,card_4,city_6
TRX_01980,failed,2025-09-15,21:10:00,452545.0,card_3,city_1
TRX_01981,success,2025-09-12,16:40:00,5000.0,card_1,city_1
TRX_01982,success,2025-09-30,12:12:00,177050.0,card_3,city_7
TRX_01983,failed,2025-09-16,21:10:00,99999.0,card_2,city_5
TRX_01984,failed,2025-09-24,12:44:00,850000.0,card_2,city_8
TRX_01985,success,2025-09-19,04:15:00,0.0,card_2,city_3
TRX_01986,failed,2025-09-08,05:56:00,914282.0,card_2,city_3
TRX_01987,success,2025-09-21,12:44:00,450000.0,card_3,city_7
TRX_01988,failed,2025-09-17,04:15:00,914282.0,card_3,city_8
TRX_01989,success,2025-09-23,05:23:00,419089.0,card_2,city_8
TRX_01990,failed,2025-09-05,22:27:00,450000.0,card_2,city_5
TRX_01991,success,2025-09-22,12:44:00,850000.0,card_4,city_8
TRX_01992,success,2025-09-16,12:12:00,1768588.0,card_3,city_3
TRX_01993,success,2025-09-06,09:45:00,100.5,card_3,city_3
TRX_01994,failed,2025-09-08,17:07:00,12345.0,card_4,city_6
TRX_01995,failed,2025-09-25,23:59:00,1782689.0,card_2,city_8
TRX_01996,failed,2025-09-18,12:12:00,471227.0,card_4,city_2
TRX_01997,failed,2025-09-25,11:11:00,5000.0,card_2,city_8
TRX_01998,failed,2025-09-12,02:37:00,200000.0,card_4,city_8
TRX_01999,failed,2025-09-15,03:00:00,1782689.0,card_4,city_8
TRX_02000,failed,2025-09-27,03:27:00,999999.0,card_1,city_2
TRX_02001,success,2025-09-26,23:59:00,0.0,card_2,city_5
TRX_02002,failed,2025-09-09,10:05:00,471227.0,card_3,city_8
TRX_02003,failed,2025-09-13,12:44:00,177050.0,card_4,city_5
TRX_02004,failed,2025-09-26,19:19:00,999999.0,card_2,city_7
TRX_02005,failed,2025-09-15,19:29:00,914465.0,card_2,city_8
TRX_02006,failed,2025-09-10,21:23:00,0.0,card_4,city_4
TRX_02007,success,2025-09-16,09:45:00,200000.0,card_3,city_5
TRX_02008,failed,2025-09-07,14:11:00,200000.0,card_4,city_8
TRX_02009,success,2025-09-17,07:32:00,250000.0,card_2,city_1
TRX_02010,failed,2025-09-23,19:51:00,419089.0,card_3,city_2
TRX_02011,success,2025-09-26,23:59:00,1000.0,card_4,city_4
TRX_02012,success,2025-09-21,10:48:00,471227.0,NULL,city_6
TRX_02013,failed,2025-09-22,10:48:00,545116.0,card_3,city_8
TRX_02014,failed,2025-09-26,16:40:00,99999.0,card_4,city_8
TRX_02015,success,2025-09-07,09:45:00,900000.0,card_3,city_7
TRX_02016,success,2025-09-14,06:30:00,0.0,card_4,city_1
TRX_02017,failed,2025-09-15,02:30:00,NULL,card_3,city_7
TRX_02018,failed,2025-09-21,21:10:00,1387769.0,card_3,city_8
TRX_02019,failed,2025-09-07,18:12:00,NULL,card_4,city_7
TRX_02020,failed,2025-09-09,14:00:00,300000.0,card_4,city_3
TRX_02021,success,2025-09-19,03:00:00,412308.0,card_4,city_6
TRX_02022,failed,2025-09-16,15:45:00,419089.0,card_2,city_3
TRX_02023,success,2025-09-08,13:10:00,774681.0,card_4,city_7
TRX_02024,success,2025-09-18,11:11:00,0.0,card_2,city_8
TRX_02025,failed,2025-09-27,04:15:00,5000.0,card_2,city_4
TRX_02026,failed,2025-09-23,17:17:00,333333.0,card_4,city_4
TRX_02027,success,2025-09-29,11:11:00,0.0,card_2,city_8
TRX_02028,failed,2025-09-18,19:19:00,419089.0,card_2,city_8
TRX_02029,failed,2025-09-30,06:06:00,419089.0,card_1,city_6
TRX_02030,failed,2025-09-20,14:00:00,250000.0,card_4,city_8
TRX_02031,failed,2025-09-07,12:12:00,1387769.0,card_4,city_5
TRX_02032,success,2025-09-03,12:12:00,583952.0,card_1,city_7
TRX_02033,failed,2025-09-18,18:12:00,5000.0,card_4,city_7
TRX_02034,failed,2025-09-27,10:48:00,1463119.0,card_3,city_5
TRX_02035,success,2025-09-10,02:54:00,900000.0,card_2,city_5
TRX_02036,success,2025-09-07,10:48:00,1000.0,card_2,city_2
TRX_02037,failed,2025-09-17,19:29:00,100000.0,card_3,city_8
TRX_02038,success,2025-09-14,19:51:00,343679.0,NULL,city_2
TRX_02039,success,2025-09-24,13:10:00,1768588.0,card_3,city_7
TRX_02040,success,2025-09-03,11:11:00,999999.0,NULL,city_8
TRX_02041,failed,2025-09-12,14:00:00,343679.0,card_1,city_8
TRX_02042,failed,2025-09-28,14:11:00,471227.0,card_4,city_3
TRX_02043,failed,2025-09-13,07:32:00,343679.0,card_2,city_6
TRX_02044,failed,2025-09-02,14:00:00,1463119.0,card_3,city_3
